app_id,name,degree,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector,local_clustering_coefficient,global_clustering_coefficient,community
270880,American Truck Simulator,61,0.057655954631379965,0.016833225497001537,0.3962534851254805,0.06841911077161404,0.03365314933164731,0.25273606515652836,0
108600,Project Zomboid,61,0.057655954631379965,0.01016226659405838,0.39962442077095456,0.0915531769390625,0.03110169436317344,0.25273606515652836,1
250900,The Binding of Isaac: Rebirth,60,0.05671077504725898,0.023271307562532793,0.39759501194774194,0.07296485103060317,0.021731882400289337,0.25273606515652836,1
227300,Euro Truck Simulator 2,60,0.05671077504725898,0.018689548424511263,0.3945892537725805,0.07118930960433344,0.024024527239512452,0.25273606515652836,0
219990,Grim Dawn,60,0.05671077504725898,0.01392688385864678,0.40116012520602656,0.07609740368413559,0.03481361774080146,0.25273606515652836,0
242760,The Forest,60,0.05671077504725898,0.01536007170267838,0.3999646714484948,0.07203616843563572,0.025829689252156895,0.25273606515652836,2
70,Half-Life,60,0.05671077504725898,0.011138724876784302,0.40955405982236887,0.1455320788582277,0.040193533113151374,0.25273606515652836,0
319630,Life is Strange - Episode 1,59,0.055765595463137994,0.01770377707713311,0.3913023795220801,0.05464592903800438,0.02313042150236768,0.25273606515652836,2
359550,Tom Clancy's Rainbow Six® Siege,57,0.05387523629489603,0.019323144860439033,0.39097670130358475,0.06205937363410879,0.0205604322065013,0.25273606515652836,0
22380,Fallout: New Vegas,56,0.052930056710775046,0.013735404653162428,0.4013314879250381,0.07455356924143346,0.030203772702228394,0.25273606515652836,0
508440,Totally Accurate Battle Simulator,56,0.052930056710775046,0.010132615167044305,0.392774671083827,0.12394200676344012,0.03593799251697924,0.25273606515652836,0
253230,A Hat in Time,56,0.052930056710775046,0.021968316248046987,0.37535637763983787,0.056752298475471884,0.026617255857428725,0.25273606515652836,4
518790,theHunter: Call of the Wild™,55,0.05198487712665407,0.010417492111993337,0.39911512881585137,0.06689688534281323,0.035396633497634146,0.25273606515652836,1
107410,Arma 3,55,0.05198487712665407,0.012496547473223013,0.38426053710941277,0.033932425005957514,0.022254513866420356,0.25273606515652836,1
291550,Brawlhalla,54,0.05103969754253308,0.010282717646671076,0.3880698113310674,0.12677967435533447,0.03193325360969933,0.25273606515652836,0
218620,PAYDAY 2,54,0.05103969754253308,0.014787614136337052,0.3950870535040009,0.07490800380625397,0.026624603375284432,0.25273606515652836,0
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,54,0.05103969754253308,0.010014288735097606,0.3816072352690959,0.047622585625456446,0.02651832305480751,0.25273606515652836,1
433340,Slime Rancher,53,0.0500945179584121,0.009669489103985981,0.3957527435688771,0.10369282782677833,0.0374959810050352,0.25273606515652836,0
438740,Friday the 13th: The Game,53,0.0500945179584121,0.011517414327278793,0.39525326597918137,0.06745071914361371,0.029022914492332342,0.25273606515652836,0
444090,Paladins®,51,0.048204158790170135,0.018686544634683572,0.38253950050183805,0.06688761293614566,0.026561987055930467,0.25273606515652836,0
252490,Rust,50,0.04725897920604915,0.01280711801339564,0.3811428045568009,0.055017069759340544,0.0245744809018097,0.25273606515652836,0
581320,Insurgency: Sandstorm,50,0.04725897920604915,0.008621222588188463,0.38285126863590635,0.04557965978069702,0.03500894812873201,0.25273606515652836,0
570940,DARK SOULS™: REMASTERED,50,0.04725897920604915,0.009669874829066918,0.3855219586510112,0.0733813623204815,0.039528034371830986,0.25273606515652836,1
230410,Warframe,49,0.046313799621928164,0.010979314177366898,0.39475504757668667,0.0818200015724141,0.03180102235843664,0.25273606515652836,0
204100,Max Payne 3,47,0.0444234404536862,0.011838393906299647,0.36121376902441915,0.026584960890168513,0.029758274217538985,0.25273606515652836,3
251570,7 Days to Die,47,0.0444234404536862,0.009241074951077427,0.3710572722087339,0.03926090736595456,0.024742942710433424,0.25273606515652836,6
814380,Sekiro™: Shadows Die Twice,47,0.0444234404536862,0.012421760088900686,0.3633089765013589,0.041922900864412097,0.03550132879989141,0.25273606515652836,1
356190,Middle-earth™: Shadow of War™,47,0.0444234404536862,0.01081234933636686,0.38410343958810883,0.04831106641386211,0.02224910947567481,0.25273606515652836,1
271590,Grand Theft Auto V,47,0.0444234404536862,0.009645539428005084,0.3820727991998838,0.03784894826867403,0.020539005926815495,0.25273606515652836,0
379720,DOOM,46,0.043478260869565216,0.008561169325316156,0.3817622971282057,0.07675608485287168,0.03290759132670408,0.25273606515652836,0
424840,Little Nightmares,46,0.043478260869565216,0.00730867012400175,0.37761937830888836,0.05990441999121631,0.03442414066947677,0.25273606515652836,0
235460,METAL GEAR RISING: REVENGEANCE,46,0.043478260869565216,0.004551339977157131,0.39097670130358475,0.0857378357237892,0.04525870901834045,0.25273606515652836,0
223470,POSTAL 2,46,0.043478260869565216,0.014586087840730547,0.3850479562428337,0.07268859983899856,0.03598871552130336,0.25273606515652836,0
203160,Tomb Raider,46,0.043478260869565216,0.009621065322743495,0.3752064749331127,0.05002015031016885,0.024390072366469468,0.25273606515652836,0
225540,Just Cause™ 3,45,0.04253308128544424,0.0066876759818365866,0.392774671083827,0.058451228942732504,0.03974977406699513,0.25273606515652836,0
294100,RimWorld,45,0.04253308128544424,0.010646891856594691,0.3859971295121258,0.05196974305699047,0.026980943955874213,0.25273606515652836,0
268910,Cuphead,45,0.04253308128544424,0.0072804729875218435,0.375957188168273,0.07710294981759484,0.03766171811481016,0.25273606515652836,0
